model,filename,percentile_label,overlap,protein_id
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CIC-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CRT-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CS9-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CS9-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CT2-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CT2-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CU6-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8CU7-f2-positive_combined_matrix.npy,StrongNegative,0.22,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8DPF-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8DPI-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8DU3-f2-positive_combined_matrix.npy,StrongNegative,0.205,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8E0G-f2-positive_combined_matrix.npy,StrongPositive,0.208,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EF5-f2-positive_combined_matrix.npy,StrongPositive,0.344,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EF5-f4-positive_combined_matrix.npy,PseudoNegative,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EF6-f1-positive_combined_matrix.npy,StrongPositive,0.294,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EF6-f3-positive_combined_matrix.npy,PseudoNegative,0.333,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EF6-f4-positive_combined_matrix.npy,StrongNegative,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EFL-f1-positive_combined_matrix.npy,StrongPositive,0.277,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EFL-f2-positive_combined_matrix.npy,StrongNegative,0.277,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EFL-f4-positive_combined_matrix.npy,StrongNegative,0.312,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EFO-f1-positive_combined_matrix.npy,StrongPositive,0.302,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EFO-f4-positive_combined_matrix.npy,PseudoNegative,0.238,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EIO-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EIQ-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EIQ-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8EOG-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8ESK-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8ESK-f4-positive_combined_matrix.npy,StrongPositive,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8ESK-f5_combined_matrix.npy,StrongNegative,0.09,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F1D-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F2S-f2-positive_combined_matrix.npy,StrongPositive,0.241,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F2S-f3-positive_combined_matrix.npy,StrongPositive,0.273,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F6Y-f1-positive_combined_matrix.npy,StrongPositive,0.286,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F6Y-f3-positive_combined_matrix.npy,PseudoPositive,0.229,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F6Y-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F6Z-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F6Z-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7Q-f1-positive_combined_matrix.npy,StrongNegative,0.222,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7Q-f2-positive_combined_matrix.npy,PseudoNegative,0.239,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7Q-f5-positive_combined_matrix.npy,StrongPositive,0.381,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7R-f1-positive_combined_matrix.npy,StrongNegative,0.241,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7R-f3-positive_combined_matrix.npy,StrongPositive,0.333,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7R-f5-positive_combined_matrix.npy,StrongNegative,0.212,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7S-f1-positive_combined_matrix.npy,StrongPositive,0.286,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8F7S-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8FD7-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8FHS-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8FHS-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8G05-f5-positive_combined_matrix.npy,StrongPositive,0.436,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GHF-f1-positive_combined_matrix.npy,PseudoPositive,0.261,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GI8-f4-positive_combined_matrix.npy,StrongPositive,0.298,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GI8-f5-positive_combined_matrix.npy,StrongNegative,0.218,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GI9-f3-positive_combined_matrix.npy,PseudoNegative,0.212,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GI9-f4-positive_combined_matrix.npy,StrongNegative,0.484,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GI9-f5-positive_combined_matrix.npy,StrongNegative,0.232,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GN7-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GNE-f2-positive_combined_matrix.npy,StrongPositive,0.311,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GNE-f3-positive_combined_matrix.npy,StrongNegative,0.205,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8GNK-f5-positive_combined_matrix.npy,StrongPositive,0.379,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HA0-f1_combined_matrix.npy,StrongNegative,0.162,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HA0-f2-positive_combined_matrix.npy,StrongPositive,0.278,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HA0-f5-positive_combined_matrix.npy,PseudoNegative,0.225,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDO-f1-positive_combined_matrix.npy,StrongNegative,0.261,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDO-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDO-f3-positive_combined_matrix.npy,StrongNegative,0.233,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDO-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDP-f1-positive_combined_matrix.npy,StrongNegative,0.295,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HDP-f3-positive_combined_matrix.npy,PseudoNegative,0.259,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HNK-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HNK-f4_combined_matrix.npy,PseudoNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HNL-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HSI-f3_combined_matrix.npy,StrongNegative,0.13,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8HSI-f4-positive_combined_matrix.npy,StrongPositive,0.226,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8I2G-f1-positive_combined_matrix.npy,StrongNegative,0.238,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IJM-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IJW-f2-positive_combined_matrix.npy,StrongPositive,0.292,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IJW-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IJW-f4-positive_combined_matrix.npy,StrongNegative,0.211,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IJX-f2-positive_combined_matrix.npy,StrongNegative,0.309,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IM7-f4-positive_combined_matrix.npy,StrongNegative,0.24,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRR-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRR-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRR-f3-positive_combined_matrix.npy,StrongPositive,0.265,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRU-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRV-f1_combined_matrix.npy,PseudoPositive,0.175,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRV-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IRV-f4-positive_combined_matrix.npy,StrongNegative,0.321,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IVL-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IVL-f4_combined_matrix.npy,PseudoPositive,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IZ4-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IZ4-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IZB-f1_combined_matrix.npy,StrongNegative,0.19,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IZB-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8IZB-f5_combined_matrix.npy,StrongPositive,0.12,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J6M-f1-positive_combined_matrix.npy,StrongNegative,0.259,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J6Q-f3-positive_combined_matrix.npy,PseudoNegative,0.227,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J6Q-f4-positive_combined_matrix.npy,StrongNegative,0.221,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J7F-f3-positive_combined_matrix.npy,PseudoPositive,0.231,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J7F-f4-positive_combined_matrix.npy,StrongPositive,0.231,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8J7M-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBK-f1-positive_combined_matrix.npy,StrongNegative,0.212,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBK-f2-positive_combined_matrix.npy,PseudoPositive,0.319,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBK-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBK-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBL-f1-positive_combined_matrix.npy,StrongNegative,0.305,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBL-f2-positive_combined_matrix.npy,StrongNegative,0.208,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBL-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBM-f1-positive_combined_matrix.npy,PseudoNegative,0.308,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JBM-f2-positive_combined_matrix.npy,PseudoNegative,0.4,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JC0-f3-positive_combined_matrix.npy,StrongNegative,0.268,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JC0-f4_combined_matrix.npy,PseudoPositive,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JC0-f5_combined_matrix.npy,StrongNegative,0.179,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JCY-f1_combined_matrix.npy,StrongNegative,0.031,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JCY-f4_combined_matrix.npy,StrongPositive,0.081,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JCY-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JD0-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JEZ-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JHY-f3_combined_matrix.npy,StrongNegative,0.053,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JII-f2_combined_matrix.npy,StrongNegative,0.056,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JIM-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JIM-f5-positive_combined_matrix.npy,StrongPositive,0.234,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JJP-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JJP-f4_combined_matrix.npy,PseudoNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JKV-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JL1-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JL3-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JL3-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JL4-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JMN-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JMN-f3-positive_combined_matrix.npy,StrongNegative,0.255,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JMN-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JQR-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JQR-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JQR-f3-positive_combined_matrix.npy,StrongNegative,0.203,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JT6-f2-positive_combined_matrix.npy,StrongNegative,0.295,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JWZ-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JXQ-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JZS-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JZX-f1-positive_combined_matrix.npy,StrongNegative,0.304,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8JZX-f3-positive_combined_matrix.npy,PseudoNegative,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K2W-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K2X-f2-positive_combined_matrix.npy,StrongPositive,0.2,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K66-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K66-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K66-f5-positive_combined_matrix.npy,StrongPositive,0.299,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K9R-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K9R-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8K9T-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8KCT-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8KCW-f2_combined_matrix.npy,StrongNegative,0.122,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/8KH4-f4_combined_matrix.npy,StrongNegative,0.0,
